date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:24	33107/33107	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:23%20GMT	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/?replytocom=2020	malisper.me/2015/11/24/loops-lisp-part-1-goto/indexcaf2.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:26	99525/99525	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:24%20GMT	http://malisper.me/author/malisper/page/2/	malisper.me/author/malisper/page/2/index.html	(from http://malisper.me/author/malisper/)
13:23:26	2210/2210	---MC-	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2017:23:25%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F17%2Fhofeach%2F	malisper.me/wp-json/oembed/1.0/embed311b.json	(from http://malisper.me/2015/06/17/hofeach/)
13:23:26	955/955	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2016/04/20/writing-self-referential-programs/feed/	malisper.me/2016/04/20/writing-self-referential-programs/feed/index.html	(from http://malisper.me/2016/04/20/writing-self-referential-programs/)
13:23:26	101933/101933	---MCZ	200	added ('OK')	application/rss+xml	etag:%2230616ec80abd0cb6d46d40f9bce577f6-gzip%22	http://malisper.me/author/malisper/feed/	malisper.me/author/malisper/feed/index.html	(from http://malisper.me/author/malisper/)
13:23:26	2424/2424	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:26%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F17%2Fhofeach%2F&format=xml	malisper.me/wp-json/oembed/1.0/embed9f85	(from http://malisper.me/2015/06/17/hofeach/)
13:23:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:26%20GMT	http://malisper.me/?p=1410	malisper.me/index24bb.html	(from http://malisper.me/2016/04/20/writing-self-referential-programs/)
13:23:26	2210/2210	---MC-	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2017:23:26%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F14%2Fmapeach%2F	malisper.me/wp-json/oembed/1.0/embedaa7b.json	(from http://malisper.me/2015/06/14/mapeach/)
13:23:27	2424/2424	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:27%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F14%2Fmapeach%2F&format=xml	malisper.me/wp-json/oembed/1.0/embed746e	(from http://malisper.me/2015/06/14/mapeach/)
13:23:27	3531/3531	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/feed/	malisper.me/2016/04/13/loops-in-lisp-part-4-series/feed/index.html	(from http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/)
